Gene	ID	Count
NM_001166042	1246	7
NM_001166043	1247	4
NM_001166044	1248	9
NM_001166045	1249	12
NM_001166309	1250	6
NM_001166311	1251	5
NM_001166313	1252	16
NM_001166314	1253	6
NM_001166315	1254	16
NM_001166316	1255	15
NM_001166317	1256	20
NM_001166319	1257	1
NM_001166320	1258	2
NM_001166322	1259	3
NM_001166488	1260	19
NM_001166489	1261	11
NM_001166490	1262	6
NM_001166491	1263	6
NM_001166673	1264	21
NM_001167585	1265	25
NM_001167589	1266	7
NM_001167590	1267	8
NM_001167591	1268	10
NM_001167628	1269	4
NM_001167629	1270	20
NM_001167631	1271	6
NM_001167632	1272	36
NM_001167634	1273	4
NM_001167635	1274	20
NM_001167636	1275	15
NM_001167637	1276	4
NM_001167638	1277	9
NM_001167639	1278	14
NM_001167640	1279	5
NM_001167642	1280	14
NM_001167643	1281	13
NM_001167645	1282	7
NM_001167646	1283	15
NM_001167647	1284	7
NM_001167648	1285	12
NM_001167649	1286	4
NM_001167650	1287	13
NM_001167651	1288	4
NM_001167652	1289	8
NM_001167653	1290	30
NM_001167654	1291	6
NM_001167781	1292	2
NM_001167795	1293	4
NM_001167835	1294	2
NM_001168001	1295	102
NM_001168415	1296	19
NM_001168416	1297	11
NM_001168418	1298	47
NM_001168420	1299	8
NM_001168421	1300	8
NM_001168422	1301	10
NM_001168701	1302	1
NM_001168702	1303	13
NM_001170516	1304	99
NM_001170517	1305	7
NM_001170518	1306	5
NM_001170519	1307	16
NM_001170520	1308	8
NM_001170521	1309	12
NM_001170522	1310	8
NM_001170523	1311	25
NM_001170768	1312	12
NM_001170827	1313	3
NM_001170828	1314	12
NM_001171541	1315	19
NM_001171750	1316	8
NM_001171751	1317	12
NM_001171752	1318	2
NM_001171753	1319	21
NM_001171754	1320	10
NM_001171755	1321	9
NM_001171983	1322	155
NM_001171984	1323	155
NM_001171985	1324	155
NM_001172363	1325	12
NM_001172364	1326	1
NM_001172366	1327	11
NM_001172367	1328	75
NM_001172368	1329	4
NM_001172369	1330	13
NM_001172585	1331	30
NM_001172586	1332	3
NM_001173518	1333	5
NM_001173519	1334	11
NM_001173520	1335	3
NM_001174057	1336	16
NM_001174132	1337	7
NM_001174133	1338	10
NM_001174165	1339	9
NM_001177327	1340	7
NM_001177328	1341	7
NM_001177488	1342	3
NM_001177489	1343	52
NM_001177906	1344	5
NM_001177907	1345	7
NM_001177908	1346	7
NM_001177910	1347	6
NM_001177911	1348	9
NM_001177912	1349	7
NM_001177913	1350	18
NM_001177915	1351	10
NM_001177916	1352	7
NM_001177917	1353	43
NM_001177918	1354	8
NM_001177920	1355	1
NM_001177921	1356	8
NM_001177922	1357	11
NM_001177923	1358	4
NM_001177924	1359	6
NM_001177926	1360	7
NM_001177927	1361	9
NM_001177928	1362	10
NM_001177929	1363	1
NM_001177930	1364	10
NM_001177931	1365	2
NM_001178070	1366	9
NM_001184753	1367	21
NM_001184754	1368	1
NM_001184755	1369	16
NM_001184756	1370	11
NM_001184893	1371	11
NM_001184894	1372	12
NM_001184895	1373	11
NM_001184946	1374	19
NM_001184947	1375	7
NM_001184948	1376	8
NM_001185049	1377	13
NM_001185064	1378	13
NM_001185065	1379	2
NM_001185066	1380	14
NM_001185067	1381	9
NM_001185068	1382	5
NM_001185069	1383	12
NM_001185070	1384	7
NM_001185102	1385	4
NM_001185103	1386	12
NM_001185129	1387	6
NM_001185130	1388	24
NM_001185131	1389	7
NM_001185132	1390	8
NM_001185133	1391	27
NM_001185134	1392	5
NM_001185135	1393	9
NM_001185136	1394	43
NM_001185137	1395	5
NM_001185138	1396	8
NM_001185139	1397	8
NM_001185140	1398	14
NM_001185141	1399	18
NM_001185142	1400	11
NM_001185143	1401	6
NM_001185151	1402	8
NM_001185152	1403	4
NM_001185154	1404	17
NM_001185155	1405	17
NM_001185159	1406	23
NM_001185160	1407	13
NM_001185161	1408	13
NM_001185163	1409	10
NM_001185165	1410	16
NM_001185166	1411	13
NM_001185167	1412	13
NM_001185168	1413	8
NM_001185169	1414	12
NM_001185170	1415	11
NM_001185171	1416	10
NM_001185172	1417	6
NM_001185174	1418	7
NM_001185175	1419	11
NM_001185178	1420	38
NM_001185179	1421	9
NM_001185180	1422	9
NM_001185185	1423	10
NM_001185186	1424	13
NM_001185836	1425	21
NM_001186294	1426	8
NM_001190154	1427	5
NM_001190155	1428	6
NM_001190157	1429	15
NM_001190159	1430	31
NM_001190160	1431	11
NM_001190164	1432	7
NM_001190166	1433	8
NM_001190167	1434	4
NM_001190168	1435	5
NM_001190169	1436	17
NM_001190170	1437	32
NM_001190173	1438	16
NM_001190175	1439	6
NM_001190176	1440	12
NM_001190177	1441	2
NM_001190178	1442	7
NM_001190180	1443	18
NM_001190181	1444	2
NM_001190183	1445	4
NM_001190184	1446	14
NM_001190185	1447	27
NM_001190186	1448	9
NM_001190189	1449	7
NM_001190191	1450	9
NM_001190192	1451	7
NM_001190193	1452	6
NM_001190194	1453	5
NM_001190195	1454	12
NM_001190196	1455	8
NM_001190197	1456	7
NM_001190198	1457	17
NM_001190199	1458	13
NM_001190203	1459	13
NM_001190204	1460	5
NM_001190205	1461	5
NM_001190206	1462	7
NM_001190207	1463	11
NM_001190208	1464	8
NM_001190209	1465	12
NM_001190210	1466	8
NM_001190212	1467	10
NM_001190213	1468	6
NM_001190215	1469	12
NM_001190216	1470	54
NM_001190217	1471	5
NM_001190218	1472	7
NM_001190219	1473	11
NM_001190220	1474	3
NM_001190221	1475	6
NM_001190222	1476	15
NM_001190223	1477	15
NM_001190224	1478	15
NM_001190225	1479	6
NM_001190226	1480	13
NM_001190227	1481	8
NM_001190230	1482	7
NM_001190231	1483	7
NM_001190232	1484	7
NM_001190235	1485	7
NM_001190239	1486	20
NM_001190240	1487	8
NM_001190244	1488	12
NM_001190245	1489	12
NM_001190246	1490	13
NM_001190247	1491	5
NM_001190248	1492	8
NM_001190250	1493	7
NM_001190252	1494	18
NM_001190253	1495	18
NM_001190254	1496	13
NM_001190272	1497	32
NM_001190273	1498	32
NM_001190275	1499	16
NM_001190276	1500	16
NM_001190277	1501	4
NM_001190278	1502	15
NM_001190279	1503	13
NM_001190280	1504	15
NM_001190281	1505	25
NM_001190282	1506	13
NM_001190284	1507	13
NM_001190285	1508	16
NM_001190286	1509	9
NM_001190288	1510	1
NM_001190289	1511	7
NM_001190290	1512	12
NM_001190291	1513	12
NM_001190292	1514	2
NM_001190293	1515	12
NM_001190294	1516	29
NM_001190295	1517	45
NM_001190296	1518	34
NM_001190422	1519	11
NM_001190922	1520	18
NM_001190923	1521	6
NM_001193447	1522	47
NM_001193448	1523	66
NM_001194971	1524	13
NM_001194972	1525	19
NM_001194973	1526	7
NM_001194974	1527	24
NM_001194975	1528	39
NM_001194976	1529	8
NM_001194979	1530	9
NM_001194980	1531	31
NM_001194981	1532	9
NM_001195105	1533	15
NM_001195112	1534	14
NM_001195113	1535	12
NM_001195114	1536	9
NM_001195117	1537	70
NM_001195118	1538	2
NM_001195119	1539	42
NM_001195120	1540	8
NM_001195121	1541	20
NM_001195231	1542	26
NM_001195232	1543	16
NM_001195233	1544	6
NM_001195321	1545	2
NM_001195322	1546	38
NM_001195323	1547	15
NM_001195324	1548	13
NM_001195325	1549	20
NM_001195326	1550	3
NM_001195329	1551	3
NM_001195330	1552	6
NM_001195331	1553	10
NM_001195332	1554	6
NM_001195333	1555	76
NM_001195334	1556	9
NM_001195335	1557	40
NM_001195337	1558	11
NM_001195339	1559	5
NM_001195340	1560	7
NM_001195341	1561	2
NM_001195342	1562	3
NM_001195343	1563	22
NM_001195345	1564	14
NM_001195346	1565	31
NM_001195351	1566	9
NM_001195352	1567	3
NM_001195354	1568	11
NM_001195355	1569	6
NM_001195356	1570	8
NM_001195357	1571	13
NM_001195359	1572	6
NM_001195360	1573	9
NM_001195362	1574	8
NM_001195363	1575	12
NM_001195364	1576	7
NM_001195366	1577	6
NM_001195367	1578	55
NM_001195368	1579	8
NM_001195369	1580	10
NM_001195370	1581	35
NM_001195372	1582	14
NM_001195374	1583	21
NM_001195508	1584	13
NM_001195510	1585	18
NM_001195511	1586	18
NM_001195566	1587	11
NM_001195598	1588	7
NM_001195686	1589	7
NM_001195780	1590	7
NM_001195781	1591	43
NM_001197021	1592	23
NM_001197194	1593	61
NM_001197305	1594	7
NM_001197306	1595	100
NM_001197307	1596	13
NM_001198694	1597	8
NM_001198917	1598	3
NM_001198918	1599	10
NM_001198919	1600	5
NM_001198920	1601	18
NM_001198921	1602	10
NM_001198922	1603	8
NM_001198923	1604	40
NM_001198924	1605	47
NM_001199132	1606	14
NM_001199363	1607	9
NM_001199718	1608	11
NM_001199719	1609	10
NM_001199808	1610	13
NM_001199890	1611	19
NM_001199891	1612	56
NM_001200042	1613	4
NM_001201382	1614	66
NM_001201431	1615	13
NM_001201485	1616	13
NM_001201486	1617	17
NM_001202461	1618	8
NM_001202520	1619	6
NM_001202540	1620	11
NM_001203267	1621	29
NM_001204116	1622	1
NM_001204181	1623	10
NM_001204195	1624	42
NM_001204244	1625	6
NM_001204283	1626	12
NM_001204369	1627	54
NM_001204370	1628	6
NM_001204374	1629	92
NM_001204382	1630	23
NM_001204383	1631	64
NM_001204390	1632	3
NM_001204392	1633	14
NM_001204393	1634	17
NM_001204395	1635	5
NM_001204435	1636	9
NM_001204436	1637	8
NM_001204759	1638	21
NM_001204766	1639	8
NM_001204767	1640	7
NM_001204768	1641	7
NM_001204769	1642	15
NM_001204770	1643	68
NM_001204771	1644	12
NM_001204772	1645	22
NM_001204774	1646	7
NM_001204852	1647	5
NM_001204900	1648	7
NM_001204901	1649	12
NM_001204902	1650	42
NM_001204935	1651	11
NM_001204936	1652	5
NM_001205042	1653	9
NM_001205045	1654	7
NM_001205063	1655	11
NM_001205093	1656	4
NM_001205094	1657	7
NM_001205279	1658	8
NM_001205327	1659	5
NM_001205377	1660	132
NM_001205403	1661	14
NM_001205404	1662	4
NM_001205405	1663	13
NM_001205406	1664	4
NM_001206340	1665	15
NM_001206341	1666	8
NM_001206344	1667	16
NM_001206349	1668	7
NM_001206352	1669	4
NM_001206354	1670	13
NM_001206355	1671	14
NM_001206359	1672	8
NM_001206362	1673	5
NM_001206363	1674	10
NM_001206370	1675	8
NM_001206372	1676	49
NM_001206375	1677	6
NM_001206376	1678	9
NM_001206377	1679	9
NM_001206379	1680	2
NM_001206381	1681	4
NM_001206384	1682	7
NM_001206388	1683	3
NM_001206399	1684	57
NM_001206401	1685	4
NM_001206402	1686	1
NM_001206403	1687	10
NM_001206404	1688	67
NM_001206429	1689	31
NM_001206430	1690	5
NM_001206431	1691	18
NM_001206434	1692	14
NM_001206435	1693	13
NM_001206438	1694	4
NM_001206443	1695	9
NM_001206445	1696	9
NM_001206446	1697	9
NM_001206447	1698	8
NM_001206449	1699	5
NM_001206454	1700	2
NM_001206456	1701	5
NM_001206457	1702	3
NM_001206535	1703	4
NM_001206536	1704	8
NM_001206553	1705	4
NM_001206893	1706	11
NM_001206919	1707	21
NM_001243019	1708	6
NM_001243020	1709	11
NM_001243022	1710	36
NM_001243023	1711	58
NM_001243025	1712	7
NM_001243026	1713	18
NM_001243029	1714	10
NM_001243030	1715	14
NM_001243031	1716	13
NM_001243033	1717	1
NM_001243056	1718	18
NM_001243060	1719	9
NM_001243061	1720	8
NM_001243122	1721	11
NM_001243180	1722	16
NM_001243181	1723	55
NM_001243183	1724	11
NM_001243184	1725	85
NM_001243185	1726	25
NM_001243187	1727	5
NM_001243188	1728	50
NM_001243189	1729	16
NM_001243190	1730	6
NM_001243205	1731	8
NM_001243206	1732	12
NM_001243207	1733	8
NM_001243208	1734	12
NM_001243209	1735	13
NM_001243210	1736	29
NM_001243213	1737	6
NM_001243214	1738	8
NM_001243215	1739	29
NM_001243216	1740	36
NM_001243217	1741	9
NM_001243218	1742	13
NM_001243219	1743	20
NM_001243220	1744	1
NM_001243221	1745	13
NM_001243250	1746	9
NM_001243255	1747	8
NM_001243260	1748	5
NM_001243268	1749	16
NM_001243269	1750	10
NM_001243273	1751	29
NM_001243276	1752	8
NM_001243282	1753	7
NM_001243289	1754	7
NM_001243291	1755	50
NM_001243292	1756	8
NM_001243293	1757	11
NM_001243294	1758	10
NM_001243297	1759	13
NM_001243301	1760	14
NM_001243302	1761	31
NM_001243303	1762	48
NM_001243310	1763	4
NM_001243315	1764	8
NM_001243317	1765	23
NM_001243319	1766	53
NM_001243322	1767	39
NM_001243324	1768	10
NM_001243329	1769	12
NM_001243330	1770	10
NM_001243334	1771	14
NM_001243337	1772	4
NM_001243338	1773	3
NM_001243339	1774	6
NM_001243341	1775	7
NM_001243343	1776	7
NM_001243345	1777	9
NM_001243346	1778	13
NM_001243348	1779	5
NM_001243350	1780	14
NM_001243352	1781	15
NM_001243353	1782	14
NM_001243354	1783	7
NM_001243356	1784	8
NM_001243357	1785	17
NM_001243358	1786	9
NM_001243359	1787	6
NM_001243360	1788	12
NM_001243361	1789	7
NM_001243362	1790	8
NM_001243363	1791	4
NM_001243364	1792	3
NM_001243365	1793	13
NM_001243366	1794	11
NM_001243367	1795	13
NM_001243368	1796	14
NM_001243369	1797	6
NM_001243370	1798	6
NM_001243371	1799	8
NM_001243373	1800	6
NM_001243375	1801	8
NM_001243376	1802	4
NM_001243377	1803	7
NM_001243379	1804	18
NM_001243380	1805	6
NM_001243381	1806	7
NM_001243382	1807	10
NM_001243383	1808	1
NM_001243387	1809	7
NM_001243390	1810	6
NM_001243394	1811	4
NM_001243395	1812	13
NM_001243396	1813	4
NM_001243397	1814	3
NM_001243398	1815	9
NM_001243402	1816	17
NM_001243404	1817	7
NM_001243405	1818	7
NM_001243406	1819	8
NM_001243407	1820	5
NM_001243408	1821	17
NM_001243409	1822	7
NM_001243410	1823	7
NM_001243411	1824	25
NM_001243412	1825	8
NM_001243413	1826	8
NM_001243414	1827	7
NM_001243415	1828	5
NM_001243416	1829	5
NM_001243417	1830	11
NM_001243418	1831	11
NM_001243419	1832	6
NM_001243420	1833	4
NM_001243421	1834	8
NM_001243422	1835	8
NM_001243426	1836	5
NM_001243427	1837	17
NM_001243430	1838	5
NM_001243431	1839	36
NM_001243434	1840	9
NM_001243435	1841	15
NM_001243436	1842	23
NM_001243440	1843	6
NM_001243441	1844	3
NM_001243442	1845	4
NM_001243443	1846	9
NM_001243444	1847	9
NM_001243445	1848	13
NM_001243446	1849	8
NM_001243447	1850	13
NM_001243448	1851	13
NM_001243449	1852	121
NM_001243450	1853	6
NM_001243451	1854	13
NM_001243452	1855	9
NM_001243455	1856	5
NM_001243457	1857	14
NM_001243458	1858	16
NM_001243459	1859	7
NM_001243460	1860	11
NM_001243461	1861	8
NM_001243462	1862	5
NM_001243464	1863	9
NM_001243465	1864	5
NM_001243468	1865	7
NM_001243469	1866	8
NM_001243470	1867	15
NM_001243471	1868	10
NM_001243472	1869	9
NM_001243477	1870	5
NM_001243478	1871	4
NM_001243480	1872	6
NM_001243481	1873	9
NM_001243482	1874	7
NM_001243483	1875	2
NM_001243484	1876	5
NM_001243485	1877	51
NM_001243486	1878	12
NM_001243487	1879	5
NM_001243488	1880	18
NM_001243489	1881	18
NM_001243490	1882	11
NM_001243492	1883	9
NM_001243493	1884	13
NM_001243494	1885	5
NM_001243495	1886	9
NM_001243496	1887	3
NM_001243498	1888	5
NM_001243499	1889	8
NM_001243500	1890	5
NM_001243501	1891	16
NM_001243502	1892	8
NM_001243503	1893	1
NM_001243508	1894	8
NM_001243516	1895	9
NM_001243520	1896	15
NM_001243521	1897	15
NM_001243522	1898	15
NM_001243524	1899	7
NM_001243525	1900	2
NM_001243527	1901	13
NM_001243528	1902	10
NM_001243529	1903	6
NM_001243530	1904	10
NM_001243542	1905	8
NM_001243543	1906	18
NM_001243544	1907	8
NM_001243545	1908	3
NM_001243546	1909	3
NM_001243547	1910	7
NM_001243548	1911	7
NM_001243549	1912	16
NM_001243550	1913	4
NM_001243551	1914	10
NM_001243553	1915	19
NM_001243554	1916	11
NM_001243555	1917	12
NM_001243556	1918	5
NM_001243557	1919	9
NM_001243558	1920	7
NM_001243559	1921	4
NM_001243560	1922	4
NM_001243561	1923	2
NM_001243562	1924	6
NM_001243563	1925	9
NM_001243566	1926	16
NM_001243568	1927	12
NM_001243569	1928	9
NM_001243572	1929	13
NM_001243573	1930	9
NM_001243574	1931	9
NM_001243578	1932	5
NM_001243580	1933	7
NM_001243581	1934	15
NM_001243582	1935	9
NM_001243588	1936	10
NM_001243589	1937	15
NM_001243591	1938	20
NM_001243592	1939	8
NM_001243595	1940	16
NM_001243596	1941	2
NM_001243599	1942	7
NM_001243600	1943	6
NM_001243604	1944	12
NM_001243605	1945	41
NM_001243606	1946	10
NM_001243607	1947	10
NM_001243608	1948	119
NM_001243614	1949	3
NM_001243615	1950	62
NM_001243616	1951	8
NM_001243618	1952	16
NM_001243619	1953	8
NM_001243621	1954	13
NM_001243622	1955	7
NM_001243623	1956	4
NM_001243624	1957	13
NM_001243627	1958	11
NM_001243628	1959	2
NM_001243629	1960	13
NM_001243630	1961	6
NM_001243631	1962	12
NM_001243632	1963	5
NM_001243635	1964	13
NM_001243637	1965	4
NM_001243638	1966	12
NM_001243639	1967	14
NM_001243641	1968	18
NM_001243643	1969	20
NM_001243644	1970	10
NM_001243647	1971	12
NM_001243648	1972	14
NM_001243649	1973	3
NM_001243652	1974	8
NM_001243654	1975	16
NM_001243655	1976	3
NM_001243656	1977	15
NM_001243663	1978	27
NM_001243664	1979	8
NM_001243666	1980	8
NM_001243667	1981	17
NM_001243668	1982	8
NM_001243669	1983	100
NM_001243670	1984	9
NM_001243672	1985	9
NM_001243673	1986	14
NM_001243674	1987	9
NM_001243675	1988	24
NM_001243676	1989	2
NM_001243678	1990	6
NM_001243679	1991	8
NM_001243680	1992	8
NM_001243681	1993	19
NM_001243682	1994	1
NM_001243683	1995	7
NM_001243684	1996	5
NM_001243685	1997	9
NM_001243686	1998	7
NM_001243687	1999	41
NM_001243688	2000	52
NM_001243691	2001	52
NM_001243692	2002	6
NM_001243695	2003	5
NM_001243696	2004	5
NM_001243697	2005	17
NM_001243698	2006	20
NM_001243701	2007	6
NM_001243703	2008	5
NM_001243705	2009	8
NM_001243706	2010	2
NM_001243707	2011	2
NM_001243708	2012	8
NM_001243709	2013	6
NM_001243710	2014	8
NM_001243711	2015	9
NM_001243713	2016	10
NM_001243715	2017	13
NM_001243716	2018	17
NM_001243720	2019	6
NM_001243793	2020	44
NM_001243796	2021	11
NM_001243800	2022	16
NM_001243801	2023	31
NM_001243802	2024	5
NM_001243803	2025	18
NM_001243805	2026	39
NM_001243806	2027	24
NM_001243807	2028	17
NM_001243808	2029	6
NM_001243809	2030	10
NM_001243810	2031	13
NM_001243811	2032	13
NM_001243814	2033	6
NM_001243815	2034	2
NM_001243816	2035	4
NM_001243817	2036	14
NM_001243818	2037	9
NM_001243819	2038	32
NM_001243820	2039	7
NM_001243821	2040	22
NM_001243822	2041	11
NM_001243823	2042	15
NM_001243824	2043	19
NM_001243825	2044	5
NM_001243826	2045	14
NM_001243827	2046	25
NM_001243828	2047	10
NM_001243829	2048	11
NM_001243830	2049	34
NM_001243831	2050	9
NM_001243838	2051	4
NM_001243840	2052	14
NM_001243841	2053	6
NM_001243842	2054	6
NM_001243844	2055	8
NM_001243850	2056	12
NM_001243851	2057	7
NM_001243852	2058	16
NM_001243854	2059	12
NM_001243855	2060	12
NM_001243858	2061	10
NM_001243859	2062	11
NM_001243860	2063	10
NM_001243862	2064	2
NM_001243864	2065	7
NM_001243865	2066	1
NM_001243866	2067	100
NM_001243867	2068	12
NM_001243870	2069	4
NM_001243872	2070	9
NM_001243873	2071	9
NM_001243874	2072	19
NM_001243880	2073	3
NM_001243882	2074	83
NM_001243883	2075	8
NM_001243884	2076	9
NM_001243887	2077	8
NM_001243889	2078	5
NM_001243893	2079	13
NM_001243896	2080	27
NM_001243898	2081	8
NM_001243901	2082	17
NM_001243902	2083	31
NM_001243905	2084	7
NM_001243906	2085	8
NM_001243910	2086	36
NM_001243912	2087	4
NM_001243913	2088	9
NM_001243915	2089	10
NM_001243917	2090	8
NM_001243918	2091	9
NM_001243919	2092	1
NM_001243920	2093	8
NM_001243921	2094	14
NM_001243922	2095	14
NM_001243923	2096	34
NM_001243924	2097	52
NM_001243927	2098	4
NM_001243928	2099	6
NM_001243929	2100	12
NM_001243930	2101	12
NM_001243931	2102	8
NM_001243932	2103	9
NM_001243934	2104	20
NM_001243935	2105	49
NM_001243939	2106	30
NM_001243945	2107	30
NM_001243946	2108	16
NM_001243948	2109	8
NM_001244059	2110	13
NM_001244060	2111	9
NM_001244061	2112	6
NM_001244063	2113	12
NM_001244064	2114	11
NM_001244065	2115	2
NM_001244066	2116	11
NM_001244067	2117	29
NM_001244068	2118	1
NM_001244069	2119	1
NM_001244070	2120	6
NM_001244077	2121	13
NM_001244081	2122	17
NM_001244082	2123	13
NM_001244083	2124	8
NM_001244084	2125	8
NM_001244086	2126	38
NM_001244090	2127	8
NM_001244093	2128	24
NM_001244094	2129	14
NM_001244095	2130	5
NM_001244096	2131	6
NM_001244099	2132	14
NM_001244102	2133	4
NM_001244103	2134	20
NM_001244104	2135	8
NM_001244105	2136	126
NM_001244106	2137	14
NM_001244107	2138	26
NM_001244108	2139	8
NM_001244109	2140	26
NM_001244112	2141	6
NM_001244114	2142	7
NM_001244121	2143	6
NM_001244123	2144	21
NM_001244126	2145	7
NM_001244128	2146	15
NM_001244129	2147	8
NM_001244130	2148	7
NM_001244131	2149	9
NM_001244132	2150	12
NM_001244133	2151	22
NM_001244137	2152	6
NM_001244142	2153	12
NM_001244143	2154	12
NM_001244147	2155	12
NM_001244148	2156	18
NM_001244149	2157	35
NM_001244150	2158	8
NM_001244151	2159	9
NM_001244153	2160	2
NM_001244154	2161	30
NM_001244155	2162	13
NM_001244157	2163	9
NM_001244158	2164	15
NM_001244159	2165	8
NM_001244160	2166	8
NM_001244161	2167	7
NM_001244162	2168	10
NM_001244163	2169	9
NM_001244164	2170	192
NM_001244165	2171	4
NM_001244166	2172	13
NM_001244167	2173	13
NM_001244168	2174	4
NM_001244172	2175	43
NM_001244173	2176	33
NM_001244174	2177	10
NM_001244175	2178	33
NM_001244176	2179	54
NM_001244178	2180	33
NM_001244179	2181	9
NM_001244180	2182	11
NM_001244184	2183	7
NM_001244185	2184	5
NM_001244186	2185	9
NM_001244188	2186	21
NM_001244196	2187	28
NM_001244197	2188	7
NM_001244203	2189	13
NM_001244205	2190	23
NM_001244207	2191	110
NM_001244208	2192	10
NM_001244209	2193	11
NM_001244210	2194	5
NM_001244215	2195	22
NM_001244216	2196	7
NM_001244218	2197	13
NM_001244219	2198	12
NM_001244220	2199	9
NM_001244222	2200	13
NM_001244227	2201	12
NM_001244228	2202	4
NM_001244231	2203	12
NM_001244232	2204	11
NM_001244234	2205	9
NM_001244236	2206	48
NM_001244237	2207	13
NM_001244238	2208	8
NM_001244239	2209	11
NM_001244240	2210	6
NM_001244241	2211	27
NM_001244242	2212	22
NM_001244243	2213	12
NM_001244245	2214	13
NM_001244246	2215	10
NM_001244247	2216	1
NM_001244248	2217	33
NM_001244251	2218	10
NM_001244252	2219	12
NM_001244253	2220	7
NM_001244254	2221	12
NM_001244255	2222	9
NM_001244256	2223	9
NM_001244257	2224	8
NM_001244258	2225	32
NM_001244259	2226	11
NM_001244260	2227	18
NM_001244261	2228	20
NM_001244263	2229	5
NM_001244266	2230	7
NM_001244268	2231	16
NM_001244270	2232	6
NM_001244272	2233	8
NM_001244274	2234	6
NM_001244276	2235	7
NM_001244277	2236	5
NM_001244279	2237	5
NM_001244280	2238	6
NM_001244282	2239	8
NM_001244283	2240	6
NM_001244284	2241	9
NM_001244285	2242	72
NM_001244286	2243	8
NM_001244288	2244	15
NM_001244289	2245	15
NM_001244290	2246	15
NM_001244291	2247	4
NM_001244296	2248	12
NM_001244297	2249	6
NM_001244300	2250	15
NM_001244301	2251	7
NM_001244302	2252	8
NM_001244303	2253	4
NM_001244305	2254	2
NM_001244308	2255	28
NM_001244309	2256	43
NM_001244310	2257	9
NM_001244311	2258	7
NM_001244312	2259	6
NM_001244314	2260	1
NM_001244316	2261	9
NM_001244317	2262	9
NM_001244320	2263	9
NM_001244321	2264	6
NM_001244322	2265	12
NM_001244323	2266	11
NM_001244325	2267	10
NM_001244327	2268	14
NM_001244328	2269	10
NM_001244329	2270	13
NM_001244330	2271	18
NM_001244331	2272	8
NM_001244332	2273	7
NM_001244333	2274	2
NM_001244334	2275	20
NM_001244335	2276	39
NM_001244336	2277	15
NM_001244338	2278	20
NM_001244339	2279	7
NM_001244340	2280	3
NM_001244341	2281	1
NM_001244342	2282	14
NM_001244343	2283	9
NM_001244344	2284	9
NM_001244345	2285	11
NM_001244346	2286	7
NM_001244347	2287	12
NM_001244354	2288	7
NM_001244355	2289	9
NM_001244356	2290	9
NM_001244357	2291	49
NM_001244358	2292	23
NM_001244360	2293	18
NM_001244361	2294	25
NM_001244362	2295	8
NM_001244363	2296	10
NM_001244365	2297	23
NM_001244366	2298	23
NM_001244367	2299	23
NM_001244372	2300	17
NM_001244373	2301	8
NM_001244374	2302	8
NM_001244375	2303	8
NM_001244377	2304	9
NM_001244379	2305	15
NM_001244380	2306	7
NM_001244382	2307	13
NM_001244383	2308	13
NM_001244384	2309	8
NM_001244385	2310	8
NM_001244386	2311	12
NM_001244388	2312	39
NM_001244389	2313	19
NM_001244392	2314	10
NM_001244393	2315	7
NM_001244395	2316	11
NM_001244396	2317	12
NM_001244397	2318	15
NM_001244398	2319	7
NM_001244400	2320	2
NM_001244403	2321	8
NM_001244404	2322	16
NM_001244410	2323	6
NM_001244412	2324	16
NM_001244414	2325	12
NM_001244415	2326	7
NM_001244416	2327	4
NM_001244417	2328	8
NM_001244418	2329	21
NM_001244420	2330	9
NM_001244421	2331	9
NM_001244422	2332	8
NM_001244423	2333	10
NM_001244425	2334	16
NM_001244427	2335	7
NM_001244428	2336	9
NM_001244429	2337	3
NM_001244430	2338	4
NM_001244431	2339	13
NM_001244433	2340	12
NM_001244434	2341	27
NM_001244435	2342	9
NM_001244436	2343	1
NM_001244437	2344	9
NM_001244439	2345	21
NM_001244441	2346	6
NM_001244442	2347	7
NM_001244443	2348	6
NM_001244444	2349	3
NM_001244447	2350	12
NM_001244448	2351	12
NM_001244449	2352	4
NM_001244450	2353	4
NM_001244451	2354	18
NM_001244452	2355	12
NM_001244453	2356	12
NM_001244454	2357	3
NM_001244455	2358	5
NM_001244456	2359	53
NM_001244457	2360	18
NM_001244458	2361	5
NM_001244459	2362	10
NM_001244462	2363	10
NM_001244464	2364	12
NM_001244465	2365	8
NM_001244466	2366	8
NM_001244467	2367	8
NM_001244468	2368	7
NM_001244469	2369	13
NM_001244470	2370	8
NM_001244472	2371	7
NM_001244473	2372	202
NM_001244474	2373	5
NM_001244476	2374	9
NM_001244477	2375	12
NM_001244478	2376	12
NM_001244479	2377	16
NM_001244480	2378	7
NM_001244481	2379	25
NM_001244482	2380	5
NM_001244483	2381	11
NM_001244484	2382	46
NM_001244485	2383	18
NM_001244488	2384	19
NM_001244489	2385	10
NM_001244491	2386	10
NM_001244493	2387	7
NM_001244495	2388	12
NM_001244496	2389	12
NM_001244497	2390	9
NM_001244499	2391	6
NM_001244500	2392	9
NM_001244501	2393	10
NM_001244502	2394	11
NM_001244503	2395	75
NM_001244505	2396	7
NM_001244506	2397	20
NM_001244509	2398	10
NM_001244510	2399	9
NM_001244511	2400	9
NM_001244512	2401	10
NM_001244513	2402	17
NM_001244514	2403	11
NM_001244520	2404	2
NM_001244521	2405	138
NM_001244522	2406	11
NM_001244523	2407	2
NM_001244524	2408	2
NM_001244525	2409	8
NM_001244526	2410	9
